Trade Id,Exec Id,Account Id,Instrument Symbol,Instrument Name,Order Id,Currency,Execution Type,Quantity,Price,Take Profit,Stop Loss,gsl,Source,Status,rpl,Rpl Converted,Swap,Swap Converted,Fee,Timestamp,Account type
"005505cb-0001-54c4-0000-00008021001a","005505cb-0001-54c4-0000-49ae00000a7e","20154198461011282","UPWK","Upwork Inc.","005505cb-0001-54c4-0000-000080210027","USD","IOC","-1","42.21","","","false","USER","CLOSED","1.24","1.06","","","0","2021-08-23 13:30:44","CFD"
"005505cb-0001-54c4-0000-00008021001a","005505cb-0001-54c4-0000-49a900002a6d","20154198461011282","UPWK","Upwork Inc.","005505cb-0001-54c4-0000-000080210019","USD","IOC","1","40.97","","","false","USER","OPENED","0","0","","","0","2021-08-18 19:39:37","CFD"
"0008e1cf-0001-54c4-0000-00008003003d","0008e1cf-0001-54c4-0000-49a80000034b","20154198461011282","BNGO","Bionano Genomics, Inc.","0008e1cf-0001-54c4-0000-00008003003c","USD","GTC","20","5.49","","","false","SYSTEM","OPENED","0","0","","","0","2021-08-17 13:30:01","CFD"
"0018314c-0001-54c4-0000-0000801b0102","0018314c-0001-54c4-0000-49a7000113b1","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-0000801d0199","USD","IOC","20","6.17","","6.84","false","USER","CLOSED","14.6","12.4","","","0","2021-08-16 18:17:44","CFD"
"0015421d-0001-54c4-0000-00008130be51","0015421d-0001-54c4-0000-49a5000c90a7","20154198461011282","ETH/USD","Ethereum / USD","0015421d-0001-54c4-0000-00008130c064","USD","GTC","0.01","3264.85","3264.85","3362.79","false","TP","CLOSED","0.24","0.2","","","0","2021-08-14 09:58:52","CFD"
"0015421d-0001-54c4-0000-00008130be54","0015421d-0001-54c4-0000-49a500097aef","20154198461011282","ETH/USD","Ethereum / USD","0015421d-0001-54c4-0000-000081317eaf","USD","IOC","0.03","3327.78","3249.12","3327.78","false","SL","CLOSED","-1.18","-1","","","0","2021-08-14 07:32:37","CFD"
"0015421d-0001-54c4-0000-00008130be51","0015421d-0001-54c4-0000-49a50005d28f","20154198461011282","ETH/USD","Ethereum / USD","0015421d-0001-54c4-0000-00008130be50","USD","IOC","-0.01","3288.45","","","false","USER","OPENED","0","0","","","0","2021-08-14 04:38:34","CFD"
"0015421d-0001-54c4-0000-00008130be54","0015421d-0001-54c4-0000-49a50005d291","20154198461011282","ETH/USD","Ethereum / USD","0015421d-0001-54c4-0000-00008130be50","USD","IOC","-0.03","3288.45","","","false","USER","OPENED","0","0","","","0","2021-08-14 04:38:34","CFD"
"0001934d-0001-54c4-0000-00008003082b","0001934d-0001-54c4-0000-49a4000047d4","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-000080030bd4","USD","GTC","10","11.12","11.13","","false","TP","CLOSED","6","5.09","","","0","2021-08-13 15:37:04","CFD"
"0018314c-0001-54c4-0000-0000801b01a2","0018314c-0001-54c4-0000-49a300000224","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-0000801c05d7","USD","IOC","6","7.12","","7.12","false","SL","CLOSED","1.38","1.18","","","0","2021-08-12 08:11:02","CFD"
"0018314c-0001-54c4-0000-0000801b01a2","0018314c-0001-54c4-0000-49a300000222","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-0000801c05d7","USD","IOC","4","7.12","","7.12","false","SL","CLOSED","0.92","0.78","","","0","2021-08-12 08:11:02","CFD"
"0018314c-0001-54c4-0000-0000801b01a2","0018314c-0001-54c4-0000-49a00001c472","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-0000801b01a1","USD","IOC","-10","7.35","","","false","USER","OPENED","0","0","","","0","2021-08-09 16:09:32","CFD"
"0018314c-0001-54c4-0000-0000801b0102","0018314c-0001-54c4-0000-49a00001a9fa","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-0000801b0101","USD","IOC","-20","6.9","","","false","USER","OPENED","0","0","","","0","2021-08-09 15:09:08","CFD"
"0001934d-0001-54c4-0000-000080030116","0001934d-0001-54c4-0000-499d00004ef5","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-000080030aea","USD","IOC","-10","12.41","","","false","USER","CLOSED","4.4","3.74","","","0","2021-08-06 16:16:25","CFD"
"0001934d-0001-54c4-0000-00008003082b","0001934d-0001-54c4-0000-499900004b21","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-00008003082a","USD","IOC","-10","11.72","","","false","USER","OPENED","0","0","","","0","2021-08-02 18:35:03","CFD"
"0001934d-0001-54c4-0000-000080030116","0001934d-0001-54c4-0000-498f00003f52","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-000080030115","USD","IOC","10","11.97","","","false","USER","OPENED","0","0","","","0","2021-07-23 15:40:18","CFD"
"005505cb-0001-54c4-0000-0000802000b2","005505cb-0001-54c4-0000-498f00001ed4","20154198461011282","UPWK","Upwork Inc.","005505cb-0001-54c4-0000-0000802000be","USD","IOC","-2","55.05","","","false","USER","CLOSED","0","0","","","0","2021-07-23 15:40:01","CFD"
"005505cb-0001-54c4-0000-0000802000b2","005505cb-0001-54c4-0000-498d00003f01","20154198461011282","UPWK","Upwork Inc.","005505cb-0001-54c4-0000-0000802000b1","USD","IOC","2","55.05","","","false","USER","OPENED","0","0","","","0","2021-07-21 19:02:34","CFD"
"0008e1cf-0001-54c4-0000-000080010115","0008e1cf-0001-54c4-0000-49860000113a","20154198461011282","BNGO","Bionano Genomics, Inc.","0008e1cf-0001-54c4-0000-000080010114","USD","IOC","20","5.94","","","false","USER","OPENED","0","0","","","0","2021-07-14 14:35:30","CFD"
"0001934d-0001-54c4-0000-000080020466","0001934d-0001-54c4-0000-49850000885f","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-00008002056b","USD","IOC","-14","16.55","","","false","USER","CLOSED","21.28","17.99","","","0","2021-07-13 14:42:08","CFD"
"0018314c-0001-54c4-0000-00008012027c","0018314c-0001-54c4-0000-49850004066f","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-00008015017a","USD","IOC","45","7.7","","","false","USER","CLOSED","2.7","2.28","","","0","2021-07-13 14:41:58","CFD"
"0001934d-0001-54c4-0000-000080020466","0001934d-0001-54c4-0000-49800000c53b","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-000080020465","USD","IOC","14","15.03","","","false","USER","OPENED","0","0","","","0","2021-07-08 19:55:11","CFD"
"0001934d-0001-54c4-0000-00008002038e","0001934d-0001-54c4-0000-498000004c92","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-0000800203ab","USD","IOC","-14","15.49","","","false","USER","CLOSED","5.6","4.72","","","0","2021-07-08 14:04:08","CFD"
"0001934d-0001-54c4-0000-00008002038e","0001934d-0001-54c4-0000-498000003c19","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-00008002038d","USD","IOC","14","15.09","","","false","USER","OPENED","0","0","","","0","2021-07-08 13:45:04","CFD"
"0018314c-0001-54c4-0000-00008012027c","0018314c-0001-54c4-0000-49800000c734","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-00008012027b","USD","IOC","-45","7.76","","","false","USER","OPENED","0","0","","","0","2021-07-08 13:32:24","CFD"
"0018314c-0001-54c4-0000-000080120160","0018314c-0001-54c4-0000-497f0000e374","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-000080120122","USD","GTC","20","8","","","false","SYSTEM","OPENED","0","0","","","0","2021-07-07 14:08:49","CFD"
"0001934d-0001-54c4-0000-000080010bb8","0001934d-0001-54c4-0000-497e0000c9dd","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-0000800200b5","USD","GTC","-10","17.02","17","","false","TP","CLOSED","-25.1","-21.23","","","0","2021-07-06 19:41:05","CFD"
"0001934d-0001-54c4-0000-000080010a16","0001934d-0001-54c4-0000-497e0000c9db","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-0000800200b1","USD","GTC","-10","17.02","17","","false","TP","CLOSED","-20.3","-17.17","","","0","2021-07-06 19:41:05","CFD"
"0001934d-0001-54c4-0000-0000800108d2","0001934d-0001-54c4-0000-497e0000686a","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-000080020071","USD","IOC","20","15.24","","","false","USER","CLOSED","59.8","50.55","","","0","2021-07-06 13:45:27","CFD"
"0001934d-0001-54c4-0000-000080010bb8","0001934d-0001-54c4-0000-497a0000f33f","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-000080010bb7","USD","IOC","10","19.53","","","false","USER","OPENED","0","0","","","0","2021-07-02 16:14:59","CFD"
"0008e1cf-0001-54c4-0000-0000800001f1","0008e1cf-0001-54c4-0000-49790000253a","20154198461011282","BNGO","Bionano Genomics, Inc.","0008e1cf-0001-54c4-0000-0000800001f0","USD","IOC","10","6.8","","","false","USER","OPENED","0","0","","","0","2021-07-01 17:35:44","CFD"
"0018314c-0001-54c4-0000-000080110177","0018314c-0001-54c4-0000-49790000f9f2","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-000080110176","USD","IOC","5","8.51","","","false","USER","OPENED","0","0","","","0","2021-07-01 16:57:46","CFD"
"0018314c-0001-54c4-0000-00008011016e","0018314c-0001-54c4-0000-49790000e00d","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-00008011016d","USD","IOC","20","8.65","","","false","USER","OPENED","0","0","","","0","2021-07-01 15:54:45","CFD"
"0001934d-0001-54c4-0000-000080010a16","0001934d-0001-54c4-0000-497900001a23","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-000080010a15","USD","IOC","10","19.05","","","false","USER","OPENED","0","0","","","0","2021-07-01 13:32:13","CFD"
"0001934d-0001-54c4-0000-0000800109b7","0001934d-0001-54c4-0000-4979000019e8","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-000080010a13","USD","IOC","9","18.97","","","false","USER","CLOSED","9.81","8.27","","","0","2021-07-01 13:32:05","CFD"
"0001934d-0001-54c4-0000-0000800109b7","0001934d-0001-54c4-0000-4978000099b3","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-0000800109b6","USD","IOC","-9","20.06","","","false","USER","OPENED","0","0","","","0","2021-06-30 19:50:30","CFD"
"0001934d-0001-54c4-0000-00008001030e","0001934d-0001-54c4-0000-4978000082a2","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-0000800108dd","USD","IOC","-30","18.64","20","","false","USER","CLOSED","23.1","19.49","","","0","2021-06-30 17:40:49","CFD"
"0001934d-0001-54c4-0000-0000800108d2","0001934d-0001-54c4-0000-49780000801b","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-0000800108d1","USD","IOC","-20","18.23","","","false","USER","OPENED","0","0","","","0","2021-06-30 17:27:59","CFD"
"0008e1cf-0001-54c4-0000-0000800001ad","0008e1cf-0001-54c4-0000-4978000020c6","20154198461011282","BNGO","Bionano Genomics, Inc.","0008e1cf-0001-54c4-0000-0000800001ac","USD","IOC","10","7.21","","","false","USER","OPENED","0","0","","","0","2021-06-30 16:43:03","CFD"
"00000082-0001-54c4-0000-000080100073","00000082-0001-54c4-0000-497700000e8c","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000801001c3","USD","IOC","11","12.28","","","false","USER","CLOSED","4.95","4.16","","","0","2021-06-29 15:08:17","CFD"
"00000082-0001-54c4-0000-000080100073","00000082-0001-54c4-0000-497700000457","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-000080100072","USD","IOC","-11","12.73","","","false","USER","OPENED","0","0","","","0","2021-06-29 12:47:41","CFD"
"0001934d-0001-54c4-0000-00008001030e","0001934d-0001-54c4-0000-497600008410","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-00008001030d","USD","IOC","30","17.87","","","false","USER","OPENED","0","0","","","0","2021-06-28 14:20:12","CFD"
"0008e1cf-0001-54c4-0000-0000800000cb","0008e1cf-0001-54c4-0000-497300002980","20154198461011282","BNGO","Bionano Genomics, Inc.","0008e1cf-0001-54c4-0000-000080000122","USD","IOC","-20","7.39","8.54","7.23","false","USER","CLOSED","3.8","3.18","","","0","2021-06-25 19:43:37","CFD"
"0008e1cf-0001-54c4-0000-0000800000b0","0008e1cf-0001-54c4-0000-497300001f2b","20154198461011282","BNGO","Bionano Genomics, Inc.","0008e1cf-0001-54c4-0000-000080000120","USD","IOC","-30","7.43","8.57","7.43","false","SL","CLOSED","1.8","1.51","","","0","2021-06-25 16:13:47","CFD"
"0008e1cf-0001-54c4-0000-0000800000f3","0008e1cf-0001-54c4-0000-497300001ce5","20154198461011282","BNGO","Bionano Genomics, Inc.","0008e1cf-0001-54c4-0000-000080000114","USD","IOC","-43","7.32","8.5","7.32","false","SL","CLOSED","6.02","5.04","","","0","2021-06-25 15:41:12","CFD"
"00000082-0001-54c4-0000-0000800e17c5","00000082-0001-54c4-0000-497300001725","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000800ff634","USD","IOC","10","12","","","false","USER","CLOSED","3.5","2.93","","","0","2021-06-25 14:39:42","CFD"
"00000082-0001-54c4-0000-0000800e16a0","00000082-0001-54c4-0000-497300001720","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000800ff633","USD","IOC","1","12","","","false","USER","CLOSED","0.03","0.03","","","0","2021-06-25 14:39:40","CFD"
"00000082-0001-54c4-0000-0000800fefdd","00000082-0001-54c4-0000-49720000213e","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000800fefdc","USD","IOC","6","13.04","","","false","USER","OPENED","0","0","","","0","2021-06-24 21:26:30","CFD"
"0008e1cf-0001-54c4-0000-0000800000f3","0008e1cf-0001-54c4-0000-4972000024e3","20154198461011282","BNGO","Bionano Genomics, Inc.","0008e1cf-0001-54c4-0000-0000800000f2","USD","IOC","43","7.18","","","false","USER","OPENED","0","0","","","0","2021-06-24 17:43:10","CFD"
"0045435d-0001-54c4-0000-000080201404","0045435d-0001-54c4-0000-49720000a941","20154198461011282","QTUM/USD","Quantum / USD","0045435d-0001-54c4-0000-000080201470","USD","IOC","-50","6.13","9","6.13","false","SL","CLOSED","1.2","1.01","","","0","2021-06-24 17:32:17","CFD"
"0045435d-0001-54c4-0000-000080201404","0045435d-0001-54c4-0000-4972000097c7","20154198461011282","QTUM/USD","Quantum / USD","0045435d-0001-54c4-0000-000080201403","USD","IOC","50","6.1","","","false","USER","OPENED","0","0","","","0","2021-06-24 16:19:15","CFD"
"005505cb-0001-54c4-0000-0000801f008b","005505cb-0001-54c4-0000-497200003970","20154198461011282","UPWK","Upwork Inc.","005505cb-0001-54c4-0000-0000801f008f","USD","IOC","-5","57.88","","57.65","false","USER","CLOSED","4.75","3.98","","","0","2021-06-24 15:17:06","CFD"
"0008e1cf-0001-54c4-0000-0000800000cb","0008e1cf-0001-54c4-0000-4972000010e9","20154198461011282","BNGO","Bionano Genomics, Inc.","0008e1cf-0001-54c4-0000-0000800000c6","USD","GTC","20","7.2","","","false","SYSTEM","OPENED","0","0","","","0","2021-06-24 14:53:55","CFD"
"005505cb-0001-54c4-0000-0000801f008b","005505cb-0001-54c4-0000-497200002d43","20154198461011282","UPWK","Upwork Inc.","005505cb-0001-54c4-0000-0000801f008a","USD","IOC","5","56.93","","","false","USER","OPENED","0","0","","","0","2021-06-24 14:22:37","CFD"
"0001934d-0001-54c4-0000-000080010062","0001934d-0001-54c4-0000-497200001cd3","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-0000800100a0","USD","IOC","-14","21.1","27.09","","false","USER","CLOSED","3.92","3.28","","","0","2021-06-24 14:02:07","CFD"
"0001934d-0001-54c4-0000-000080010062","0001934d-0001-54c4-0000-497200001cd0","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-0000800100a0","USD","IOC","-6","21.1","27.09","","false","USER","CLOSED","1.68","1.41","","","0","2021-06-24 14:02:07","CFD"
"0008e1cf-0001-54c4-0000-0000800000b0","0008e1cf-0001-54c4-0000-4972000009dd","20154198461011282","BNGO","Bionano Genomics, Inc.","0008e1cf-0001-54c4-0000-0000800000af","USD","IOC","30","7.37","","","false","USER","OPENED","0","0","","","0","2021-06-24 13:41:34","CFD"
"0001934d-0001-54c4-0000-000080010062","0001934d-0001-54c4-0000-497200001024","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-000080010061","USD","IOC","20","20.82","","","false","USER","OPENED","0","0","","","0","2021-06-24 13:31:35","CFD"
"0015421d-0001-54c4-0000-000080622b16","0015421d-0001-54c4-0000-497100104805","20154198461011282","ETH/USD","Ethereum / USD","0015421d-0001-54c4-0000-000080622e53","USD","IOC","-0.2","1950.82","","1945.84","false","USER","CLOSED","3.38","2.84","","","0","2021-06-23 21:18:51","CFD"
"0015421d-0001-54c4-0000-000080622b16","0015421d-0001-54c4-0000-497100103249","20154198461011282","ETH/USD","Ethereum / USD","0015421d-0001-54c4-0000-000080622b15","USD","IOC","0.2","1933.91","","","false","USER","OPENED","0","0","","","0","2021-06-23 20:02:09","CFD"
"0008e1cf-0001-54c4-0000-000080000096","0008e1cf-0001-54c4-0000-49710000237a","20154198461011282","BNGO","Bionano Genomics, Inc.","0008e1cf-0001-54c4-0000-0000800000ab","USD","IOC","-5","7.28","","","false","USER","CLOSED","0.4","0.34","","","0","2021-06-23 19:33:00","CFD"
"0001934d-0001-54c4-0000-000080000421","0001934d-0001-54c4-0000-49710000465a","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-00008000042d","USD","IOC","20","20.95","","","false","USER","CLOSED","-0.6","-0.5","","","0","2021-06-23 17:50:12","CFD"
"0001934d-0001-54c4-0000-000080000421","0001934d-0001-54c4-0000-4971000045e0","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-000080000420","USD","IOC","-20","20.92","","","false","USER","OPENED","0","0","","","0","2021-06-23 17:45:21","CFD"
"0001934d-0001-54c4-0000-000080000375","0001934d-0001-54c4-0000-497100004304","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-0000800003c0","USD","IOC","-20","20.87","","20.86","false","USER","CLOSED","6.6","5.53","","","0","2021-06-23 17:18:56","CFD"
"0001934d-0001-54c4-0000-000080000375","0001934d-0001-54c4-0000-4971000041ab","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-000080000374","USD","IOC","20","20.54","","","false","USER","OPENED","0","0","","","0","2021-06-23 17:08:50","CFD"
"0001934d-0001-54c4-0000-000080000158","0001934d-0001-54c4-0000-497100003867","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-0000800001ee","USD","IOC","20","21.37","20.05","21.37","false","SL","CLOSED","-6","-5.02","","","0","2021-06-23 16:18:05","CFD"
"0001934d-0001-54c4-0000-000080000158","0001934d-0001-54c4-0000-497100003540","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-000080000157","USD","IOC","-20","21.07","","","false","USER","OPENED","0","0","","","0","2021-06-23 16:04:25","CFD"
"0008e1cf-0001-54c4-0000-000080000096","0008e1cf-0001-54c4-0000-497100001412","20154198461011282","BNGO","Bionano Genomics, Inc.","0008e1cf-0001-54c4-0000-000080000088","USD","GTC","5","7.2","","","false","SYSTEM","OPENED","0","0","","","0","2021-06-23 15:03:20","CFD"
"0008e1cf-0001-54c4-0000-00008000006e","0008e1cf-0001-54c4-0000-497100000abe","20154198461011282","BNGO","Bionano Genomics, Inc.","0008e1cf-0001-54c4-0000-000080000085","USD","IOC","-63","7.24","8.37","","false","USER","CLOSED","9.45","7.9","","","0","2021-06-23 13:42:22","CFD"
"0008e1cf-0001-54c4-0000-00008000007e","0008e1cf-0001-54c4-0000-497100000aad","20154198461011282","BNGO","Bionano Genomics, Inc.","0008e1cf-0001-54c4-0000-000080000084","USD","IOC","-10","7.24","","7.21","false","USER","CLOSED","0.9","0.75","","","0","2021-06-23 13:41:44","CFD"
"00000082-0001-54c4-0000-0000800fe692","00000082-0001-54c4-0000-4971000006b8","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000800fe7c2","USD","IOC","-10","13.23","","","false","USER","CLOSED","0.3","0.25","","","0","2021-06-23 13:30:23","CFD"
"00000082-0001-54c4-0000-0000800fe692","00000082-0001-54c4-0000-49710000004b","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000800fe691","USD","IOC","10","13.2","","","false","USER","OPENED","0","0","","","0","2021-06-23 08:10:48","CFD"
"0008e1cf-0001-54c4-0000-00008000007e","0008e1cf-0001-54c4-0000-497000002e0b","20154198461011282","BNGO","Bionano Genomics, Inc.","0008e1cf-0001-54c4-0000-00008000007d","USD","IOC","10","7.15","","","false","USER","OPENED","0","0","","","0","2021-06-22 19:42:14","CFD"
"00000082-0001-54c4-0000-0000800e1626","00000082-0001-54c4-0000-497000001929","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000800fe4a8","USD","IOC","1","13.26","","","false","USER","CLOSED","-1.75","-1.47","","","0","2021-06-22 17:26:59","CFD"
"00000082-0001-54c4-0000-0000800fd4c7","00000082-0001-54c4-0000-4970000016b8","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000800fe3fe","USD","IOC","-5","13.43","","","false","USER","CLOSED","0.25","0.21","","","0","2021-06-22 16:54:33","CFD"
"00000082-0001-54c4-0000-0000800fd472","00000082-0001-54c4-0000-4970000016b3","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000800fe3fd","USD","IOC","-1","13.43","","","false","USER","CLOSED","0.13","0.11","","","0","2021-06-22 16:54:31","CFD"
"00000082-0001-54c4-0000-0000800fd46a","00000082-0001-54c4-0000-4970000016a5","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000800fe3f8","USD","IOC","-1","13.44","","","false","USER","CLOSED","0.14","0.12","","","0","2021-06-22 16:54:28","CFD"
"00000082-0001-54c4-0000-0000800fd470","00000082-0001-54c4-0000-4970000016a0","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000800fe3f7","USD","IOC","-1","13.45","","","false","USER","CLOSED","0.15","0.13","","","0","2021-06-22 16:54:25","CFD"
"00000082-0001-54c4-0000-0000800fd46e","00000082-0001-54c4-0000-497000001699","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000800fe3f5","USD","IOC","-1","13.46","","","false","USER","CLOSED","0.16","0.13","","","0","2021-06-22 16:54:21","CFD"
"00000082-0001-54c4-0000-0000800fd46c","00000082-0001-54c4-0000-497000001694","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000800fe3f4","USD","IOC","-1","13.46","","","false","USER","CLOSED","0.16","0.13","","","0","2021-06-22 16:54:18","CFD"
"0015421d-0001-54c4-0000-00008061c207","0015421d-0001-54c4-0000-497000049cdd","20154198461011282","ETH/USD","Ethereum / USD","0015421d-0001-54c4-0000-00008061c7bd","USD","IOC","-0.05","1749.65","1844.06","1746.89","false","USER","CLOSED","1.21","1.02","","","0","2021-06-22 14:35:00","CFD"
"0015421d-0001-54c4-0000-00008061c207","0015421d-0001-54c4-0000-497000044996","20154198461011282","ETH/USD","Ethereum / USD","0015421d-0001-54c4-0000-00008061c206","USD","IOC","0.05","1725.46","","","false","USER","OPENED","0","0","","","0","2021-06-22 13:57:10","CFD"
"0008e1cf-0001-54c4-0000-00008000006e","0008e1cf-0001-54c4-0000-497000001844","20154198461011282","BNGO","Bionano Genomics, Inc.","0008e1cf-0001-54c4-0000-00008000006d","USD","IOC","63","7.09","","","false","USER","OPENED","0","0","","","0","2021-06-22 13:52:01","CFD"
"00000082-0001-54c4-0000-0000800fdea4","00000082-0001-54c4-0000-497000000286","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000800fe071","USD","IOC","39","12.75","12.05","12.63","false","SL","CLOSED","-3.51","-2.95","","","0","2021-06-22 09:29:01","CFD"
"00000082-0001-54c4-0000-0000800fdea4","00000082-0001-54c4-0000-496f00001dfa","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000800fdea3","USD","IOC","-39","12.66","","","false","USER","OPENED","0","0","","","0","2021-06-21 17:57:24","CFD"
"00000082-0001-54c4-0000-0000800fc7f5","00000082-0001-54c4-0000-496f00000ffe","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000800fdc53","USD","GTC","13","12.43","12.43","","false","TP","CLOSED","1.69","1.42","","","0","2021-06-21 13:47:24","CFD"
"00000082-0001-54c4-0000-0000800fc7f5","00000082-0001-54c4-0000-496f00000ff9","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000800fdc51","USD","GTC","20","12.43","12.43","","false","TP","CLOSED","2.6","2.18","","","0","2021-06-21 13:47:24","CFD"
"00000082-0001-54c4-0000-0000800fc7f5","00000082-0001-54c4-0000-496f00000ff4","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000800fd846","USD","GTC","14","12.43","12.43","","false","TP","CLOSED","1.82","1.53","","","0","2021-06-21 13:47:22","CFD"
"00000082-0001-54c4-0000-0000800fd917","00000082-0001-54c4-0000-496f000009ce","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000800fdb3f","USD","IOC","-39","12.96","","12.89","false","USER","CLOSED","3.9","3.28","","","0","2021-06-21 12:46:32","CFD"
"00000082-0001-54c4-0000-0000800fd61e","00000082-0001-54c4-0000-496f000008ea","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000800fdb10","USD","IOC","-5","13.04","","","false","USER","CLOSED","0.2","0.17","","","0","2021-06-21 12:22:59","CFD"
"00000082-0001-54c4-0000-0000800fd917","00000082-0001-54c4-0000-496c0000285a","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000800fd916","USD","IOC","39","12.86","","","false","USER","OPENED","0","0","","","0","2021-06-18 20:59:47","CFD"
"00000082-0001-54c4-0000-0000800fd6cc","00000082-0001-54c4-0000-496c00002279","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000800fd820","USD","IOC","-10","12.64","","","false","USER","CLOSED","-1.6","-1.35","","","0","2021-06-18 18:53:43","CFD"
"00000082-0001-54c4-0000-0000800fd6cc","00000082-0001-54c4-0000-496c00001d56","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000800fd570","USD","GTC","10","12.8","","","false","SYSTEM","OPENED","0","0","","","0","2021-06-18 16:48:34","CFD"
"00000082-0001-54c4-0000-0000800fd61e","00000082-0001-54c4-0000-496c00001ab2","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000800fd465","USD","GTC","5","13","","","false","SYSTEM","OPENED","0","0","","","0","2021-06-18 16:15:11","CFD"
"00000082-0001-54c4-0000-0000800fd4c7","00000082-0001-54c4-0000-496c0000146c","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-0000800fd4c6","USD","IOC","5","13.38","","","false","USER","OPENED","0","0","","","0","2021-06-18 14:35:39","CFD"
